id,sung,infdir,cat,baby,adult,score,rt,rt_correct,pers
WEL10A,1,1,id song,.77142859,.22857143,.77142859,3.4582751,3.4582751,WEL10
WEL10B,0,1,id speech,.93396229,.066037737,.93396229,3.0362165,3.0362165,WEL10
WEL11C,1,0,ad song,.69565219,.30434781,.30434781,3.7780304,3.7780304,WEL11
WEL11D,0,0,ad speech,.0092592593,.99074072,.99074072,2.5948963,2.5948963,WEL11
WEL11A,1,1,id song,.85148513,.14851485,.85148513,3.4036787,3.4036787,WEL11
WEL11B,0,1,id speech,.81896549,.18103448,.81896549,4.2177715,4.2177715,WEL11
WEL12C,1,0,ad song,.36734694,.63265306,.63265306,4.0970645,4.0970645,WEL12
WEL12D,0,0,ad speech,.3888889,.6111111,.6111111,4.8105369,4.8105369,WEL12
WEL12A,1,1,id song,.91818184,.081818178,.91818184,2.46982,2.46982,WEL12
WEL12B,0,1,id speech,.92125982,.078740157,.92125982,3.597965,3.597965,WEL12
WEL13C,1,0,ad song,.3888889,.6111111,.6111111,3.3066461,3.3066461,WEL13
WEL13D,0,0,ad speech,.78846157,.21153846,.21153846,5.7435236,5.7435236,WEL13
WEL13A,1,1,id song,.82786888,.17213115,.82786888,2.90962,2.90962,WEL13
WEL13B,0,1,id speech,.8839286,.11607143,.8839286,4.3545613,4.3545613,WEL13
WEL14C,1,0,ad song,.50526315,.49473685,.49473685,3.0332222,3.0332222,WEL14
WEL14D,0,0,ad speech,.056818184,.94318181,.94318181,3.3518271,3.3518271,WEL14
WEL14A,1,1,id song,.93162394,.068376072,.93162394,2.2222779,2.2222779,WEL14
WEL14B,0,1,id speech,.953125,.046875,.953125,2.9782214,2.9782214,WEL14
WEL15C,1,0,ad song,.28947368,.71052629,.71052629,3.5735443,3.5735443,WEL15
WEL15D,0,0,ad speech,.066037737,.93396229,.93396229,3.2064445,3.2064445,WEL15
WEL15A,1,1,id song,.87387389,.12612613,.87387389,2.2930722,2.2930722,WEL15
WEL15B,0,1,id speech,.78947371,.21052632,.78947371,3.9973259,3.9973259,WEL15
WEL16C,1,0,ad song,.72380954,.27619049,.27619049,4.1974826,4.1974826,WEL16
WEL16D,0,0,ad speech,.3137255,.68627453,.68627453,4.1922426,4.1922426,WEL16
WEL16A,1,1,id song,.86274511,.13725491,.86274511,2.4497883,2.4497883,WEL16
WEL16B,0,1,id speech,.9099099,.090090089,.9099099,3.2461212,3.2461212,WEL16
WEL17C,1,0,ad song,.6082474,.39175257,.39175257,5.1907296,5.1907296,WEL17
WEL17D,0,0,ad speech,.065217391,.93478262,.93478262,3.0165348,3.0165348,WEL17
WEL17A,1,1,id song,.88596493,.11403508,.88596493,3.44048,3.44048,WEL17
WEL17B,0,1,id speech,.91056913,.089430891,.91056913,3.718009,3.718009,WEL17
WEL18C,1,0,ad song,.55238098,.44761905,.44761905,2.7898297,2.7898297,WEL18
WEL18D,0,0,ad speech,.05952381,.94047618,.94047618,3.3345001,3.3345001,WEL18
WEL18A,1,1,id song,.72477067,.27522936,.72477067,3.2627089,3.2627089,WEL18
WEL18B,0,1,id speech,.87692308,.12307692,.87692308,2.3367808,2.3367808,WEL18
WEL19C,1,0,ad song,.63963962,.36036035,.36036035,2.1747501,2.1747501,WEL19
WEL19D,0,0,ad speech,.54347825,.45652175,.45652175,4.2852621,4.2852621,WEL19
WEL19A,1,1,id song,.77304965,.22695035,.77304965,4.7612066,4.7612066,WEL19
WEL19B,0,1,id speech,.75396824,.24603175,.75396824,3.805532,3.805532,WEL19
WEL20C,1,0,ad song,.59504133,.40495867,.40495867,3.991298,3.991298,WEL20
WEL20D,0,0,ad speech,.17894737,.82105261,.82105261,3.9683635,3.9683635,WEL20
WEL20A,1,1,id song,.53389829,.46610171,.53389829,3.1206,3.1206,WEL20
WEL20B,0,1,id speech,.921875,.078125,.921875,3.8103504,3.8103504,WEL20
WEL21C,1,0,ad song,.80833334,.19166666,.19166666,3.2543499,3.2543499,WEL21
WEL21D,0,0,ad speech,.12087912,.87912089,.87912089,2.8161392,2.8161392,WEL21
WEL21A,1,1,id song,.95867771,.041322313,.95867771,2.2672768,2.2672768,WEL21
WEL21B,0,1,id speech,.93913043,.060869563,.93913043,2.9788878,2.9788878,WEL21
WEL22C,1,0,ad song,.4017857,.59821427,.59821427,3.5074329,3.5074329,WEL22
WEL22D,0,0,ad speech,.14,.86000001,.86000001,3.6181204,3.6181204,WEL22
WEL22A,1,1,id song,.91891891,.081081077,.91891891,2.3011765,2.3011765,WEL22
WEL22B,0,1,id speech,.88679248,.11320755,.88679248,2.9281828,2.9281828,WEL22
WEL23C,1,0,ad song,.43333334,.56666666,.56666666,4.4646802,4.4646802,WEL23
WEL23D,0,0,ad speech,.13333334,.86666667,.86666667,3.605026,3.605026,WEL23
WEL23A,1,1,id song,.93636364,.063636363,.93636364,2.568794,2.568794,WEL23
WEL23B,0,1,id speech,.91338581,.086614177,.91338581,3.5340884,3.5340884,WEL23
WEL24C,1,0,ad song,.62616825,.37383178,.37383178,5.4804358,5.4804358,WEL24
WEL24D,0,0,ad speech,.55769229,.44230768,.44230768,3.9613183,3.9613183,WEL24
WEL24A,1,1,id song,.78260869,.2173913,.78260869,3.1994832,3.1994832,WEL24
WEL24B,0,1,id speech,.875,.125,.875,3.2818546,3.2818546,WEL24
WEL25C,1,0,ad song,.46534654,.53465348,.53465348,3.5751297,3.5751297,WEL25
WEL25D,0,0,ad speech,.05882353,.94117647,.94117647,3.1887894,3.1887894,WEL25
WEL25A,1,1,id song,.90677965,.093220338,.90677965,3.1957715,3.1957715,WEL25
WEL25B,0,1,id speech,.97744364,.022556391,.97744364,2.7368438,2.7368438,WEL25
WEL26C,1,0,ad song,.92553192,.074468084,.074468084,5.6422858,5.6422858,WEL26
WEL26D,0,0,ad speech,.11494253,.88505745,.88505745,4.4865265,4.4865265,WEL26
WEL26A,1,1,id song,.86440676,.13559322,.86440676,5.3561029,5.3561029,WEL26
WEL26B,0,1,id speech,.80000001,.2,.80000001,4.5480204,4.5480204,WEL26
WEL27C,1,0,ad song,.21590909,.78409094,.78409094,2.5888677,2.5888677,WEL27
WEL27D,0,0,ad speech,.027777778,.97222221,.97222221,3.2834854,3.2834854,WEL27
WEL27A,1,1,id song,.86956519,.13043478,.86956519,2.7899175,2.7899175,WEL27
WEL27B,0,1,id speech,.94736844,.052631579,.94736844,3.0804722,3.0804722,WEL27
WEL28C,1,0,ad song,.51376146,.48623854,.48623854,4.3671999,4.3671999,WEL28
WEL28D,0,0,ad speech,.065934069,.93406594,.93406594,3.8328643,3.8328643,WEL28
WEL28A,1,1,id song,.96825397,.031746034,.96825397,2.0118034,2.0118034,WEL28
WEL28B,0,1,id speech,.66399997,.336,.66399997,3.9695244,3.9695244,WEL28
WEL29C,1,0,ad song,.30769232,.69230771,.69230771,3.2953663,3.2953663,WEL29
WEL29D,0,0,ad speech,.16666667,.83333331,.83333331,3.9037392,3.9037392,WEL29
WEL29A,1,1,id song,.94999999,.050000001,.94999999,1.9038938,1.9038938,WEL29
WEL29B,0,1,id speech,.92792791,.072072074,.92792791,2.9968252,2.9968252,WEL29
WEL30C,1,0,ad song,.88983053,.11016949,.11016949,3.2318001,3.2318001,WEL30
WEL30D,0,0,ad speech,.037974682,.96202534,.96202534,3.0914078,3.0914078,WEL30
WEL30A,1,1,id song,.96453899,.035460994,.96453899,2.2389553,2.2389553,WEL30
WEL30B,0,1,id speech,.97849464,.021505376,.97849464,2.9011889,2.9011889,WEL30
WEL31C,1,0,ad song,.65137613,.34862384,.34862384,3.8852894,3.8852894,WEL31
WEL31D,0,0,ad speech,.086538464,.91346157,.91346157,3.350301,3.350301,WEL31
WEL31A,1,1,id song,.78761059,.21238938,.78761059,2.6062183,2.6062183,WEL31
WEL31B,0,1,id speech,.96190476,.03809524,.96190476,2.6895859,2.6895859,WEL31
WEL32C,1,0,ad song,.58241761,.41758242,.41758242,3.2275,3.2275,WEL32
WEL32D,0,0,ad speech,.1923077,.80769229,.80769229,3.4392593,3.4392593,WEL32
WEL32A,1,1,id song,.90909094,.090909094,.90909094,3.3091633,3.3091633,WEL32
WEL32B,0,1,id speech,.86466163,.13533835,.86466163,2.8423629,2.8423629,WEL32
WEL33C,1,0,ad song,.25233644,.74766356,.74766356,3.1201265,3.1201265,WEL33
WEL33D,0,0,ad speech,.10416666,.89583331,.89583331,2.8737881,2.8737881,WEL33
WEL33A,1,1,id song,.94690263,.053097345,.94690263,2.3380001,2.3380001,WEL33
WEL33B,0,1,id speech,.92000002,.079999998,.92000002,2.7605665,2.7605665,WEL33
WEL34C,1,0,ad song,.2345679,.76543212,.76543212,3.1765082,3.1765082,WEL34
WEL34D,0,0,ad speech,.68817204,.31182796,.31182796,4.7248335,4.7248335,WEL34
WEL34A,1,1,id song,.92792791,.072072074,.92792791,2.1007767,2.1007767,WEL34
WEL34B,0,1,id speech,.90756303,.092436977,.90756303,3.1888692,3.1888692,WEL34
WEL35C,1,0,ad song,.2735849,.7264151,.7264151,3.7339866,3.7339866,WEL35
WEL35D,0,0,ad speech,.096153848,.90384614,.90384614,2.7686596,2.7686596,WEL35
WEL35A,1,1,id song,.97163123,.028368793,.97163123,1.9242537,1.9242537,WEL35
WEL35B,0,1,id speech,.93203884,.067961164,.93203884,2.6021895,2.6021895,WEL35
WEL36C,1,0,ad song,.60576922,.39423078,.39423078,4.0311952,4.0311952,WEL36
WEL36D,0,0,ad speech,.053571429,.9464286,.9464286,3.6801057,3.6801057,WEL36
WEL36A,1,1,id song,.89075631,.1092437,.89075631,3.2102454,3.2102454,WEL36
WEL36B,0,1,id speech,.7903226,.20967741,.7903226,3.9188404,3.9188404,WEL36
WEL37C,1,0,ad song,.59803921,.40196079,.40196079,3.5039251,3.5039251,WEL37
WEL37D,0,0,ad speech,.16666667,.83333331,.83333331,3.0561154,3.0561154,WEL37
WEL37A,1,1,id song,.5763889,.4236111,.5763889,3.956012,3.956012,WEL37
WEL37B,0,1,id speech,.66666669,.33333334,.66666669,4.1283875,4.1283875,WEL37
WEL38C,1,0,ad song,.81481481,.18518518,.18518518,3.1374736,3.1374736,WEL38
WEL38D,0,0,ad speech,.76923078,.23076923,.23076923,3.5819616,3.5819616,WEL38
WEL38A,1,1,id song,.91275167,.087248325,.91275167,2.968889,2.968889,WEL38
WEL38B,0,1,id speech,.92753625,.072463766,.92753625,2.9058819,2.9058819,WEL38
WEL39C,1,0,ad song,.24299066,.75700933,.75700933,3.2074499,3.2074499,WEL39
WEL39D,0,0,ad speech,.097087376,.90291262,.90291262,3.1764946,3.1764946,WEL39
WEL39A,1,1,id song,.63207549,.36792454,.63207549,4.5355396,4.5355396,WEL39
WEL39B,0,1,id speech,.91935486,.080645159,.91935486,3.6808035,3.6808035,WEL39
WEL40C,1,0,ad song,.69090909,.30909091,.30909091,4.3083749,4.3083749,WEL40
WEL40D,0,0,ad speech,.11,.88999999,.88999999,4.4576278,4.4576278,WEL40
WEL40A,1,1,id song,.74603176,.25396827,.74603176,3.2314515,3.2314515,WEL40
WEL40B,0,1,id speech,.92142856,.078571431,.92142856,3.1115859,3.1115859,WEL40
WEL41C,1,0,ad song,.42735043,.5726496,.5726496,2.6894925,2.6894925,WEL41
WEL41D,0,0,ad speech,.1122449,.8877551,.8877551,2.743706,2.743706,WEL41
WEL41A,1,1,id song,.9285714,.071428575,.9285714,2.5528462,2.5528462,WEL41
WEL41B,0,1,id speech,.74193549,.25806451,.74193549,3.0887499,3.0887499,WEL41
WEL42C,1,0,ad song,.1724138,.82758623,.82758623,3.5366111,3.5366111,WEL42
WEL42D,0,0,ad speech,.14130434,.85869563,.85869563,2.8692279,2.8692279,WEL42
WEL42A,1,1,id song,.8660714,.13392857,.8660714,2.3182127,2.3182127,WEL42
WEL43C,1,0,ad song,.22222222,.77777779,.77777779,3.7370441,3.7370441,WEL43
WEL43D,0,0,ad speech,.067415729,.93258429,.93258429,2.7205062,2.7205062,WEL43
WEL43A,1,1,id song,.56756759,.43243244,.56756759,4.3695002,4.3695002,WEL43
WEL43B,0,1,id speech,.6936937,.3063063,.6936937,4.5360265,4.5360265,WEL43
WEL44C,1,0,ad song,.60869563,.39130434,.39130434,3.6577907,3.6577907,WEL44
WEL44D,0,0,ad speech,.054347824,.94565219,.94565219,2.8990352,2.8990352,WEL44
WEL44A,1,1,id song,.90909094,.090909094,.90909094,2.7698789,2.7698789,WEL44
WEL44B,0,1,id speech,.59405941,.40594059,.59405941,3.6462932,3.6462932,WEL44
WEL45C,1,0,ad song,.32631579,.67368424,.67368424,3.439918,3.439918,WEL45
WEL45D,0,0,ad speech,.1,.89999998,.89999998,3.248889,3.248889,WEL45
WEL45A,1,1,id song,.95412844,.04587156,.95412844,2.8704078,2.8704078,WEL45
WEL45B,0,1,id speech,.95934957,.040650405,.95934957,3.0887759,3.0887759,WEL45
WEL46C,1,0,ad song,.56730771,.43269232,.43269232,3.8202858,3.8202858,WEL46
WEL46D,0,0,ad speech,.13131313,.86868685,.86868685,3.7957094,3.7957094,WEL46
WEL46A,1,1,id song,.89473683,.10526316,.89473683,3.5983169,3.5983169,WEL46
WEL46B,0,1,id speech,.93203884,.067961164,.93203884,3.2030416,3.2030416,WEL46
WEL47C,1,0,ad song,.78991598,.21008404,.21008404,2.8958399,2.8958399,WEL47
WEL47D,0,0,ad speech,.30693069,.69306928,.69306928,3.9020145,3.9020145,WEL47
WEL47A,1,1,id song,.87378639,.1262136,.87378639,3.7795956,3.7795956,WEL47
WEL47B,0,1,id speech,.95161289,.048387095,.95161289,2.630564,2.630564,WEL47
WEL48C,1,0,ad song,.21276596,.78723407,.78723407,2.9466164,2.9466164,WEL48
WEL48D,0,0,ad speech,.34090909,.65909094,.65909094,4.1344442,4.1344442,WEL48
WEL48A,1,1,id song,.969697,.030303031,.969697,2.3585312,2.3585312,WEL48
WEL48B,0,1,id speech,.93333334,.06666667,.93333334,2.13604,2.13604,WEL48
WEL49C,1,0,ad song,.93650794,.063492067,.063492067,3.9316249,3.9316249,WEL49
WEL49D,0,0,ad speech,.085470088,.91452992,.91452992,3.6639047,3.6639047,WEL49
WEL49A,1,1,id song,.87288135,.12711865,.87288135,3.6851275,3.6851275,WEL49
WEL49B,0,1,id speech,.75373137,.24626866,.75373137,4.5587549,4.5587549,WEL49
WEL50C,1,0,ad song,.78448278,.21551724,.21551724,2.7678332,2.7678332,WEL50
WEL50D,0,0,ad speech,.68333334,.31666666,.31666666,4.6731386,4.6731386,WEL50
WEL50A,1,1,id song,.83620691,.1637931,.83620691,3.0526667,3.0526667,WEL50
WEL50B,0,1,id speech,.74774772,.25225225,.74774772,4.3267407,4.3267407,WEL50
WEL51C,1,0,ad song,.7096774,.29032257,.29032257,2.6311388,2.6311388,WEL51
WEL51D,0,0,ad speech,.15151516,.84848487,.84848487,3.1708095,3.1708095,WEL51
WEL51A,1,1,id song,.875,.125,.875,2.1862385,2.1862385,WEL51
WEL51B,0,1,id speech,.88,.12,.88,3.0537059,3.0537059,WEL51
WEL52C,1,0,ad song,.83653843,.16346154,.16346154,2.8985882,2.8985882,WEL52
WEL52D,0,0,ad speech,.06185567,.93814433,.93814433,2.7175667,2.7175667,WEL52
WEL52A,1,1,id song,.91338581,.086614177,.91338581,3.1485949,3.1485949,WEL52
WEL52B,0,1,id speech,.76106197,.23893805,.76106197,3.1586235,3.1586235,WEL52
WEL53C,1,0,ad song,.81308413,.18691589,.18691589,2.360579,2.360579,WEL53
WEL53D,0,0,ad speech,.13402061,.86597937,.86597937,3.3252652,3.3252652,WEL53
WEL53A,1,1,id song,.89312977,.10687023,.89312977,3.5613163,3.5613163,WEL53
WEL53B,0,1,id speech,.89908254,.10091743,.89908254,5.1969342,5.1969342,WEL53
WEL54C,1,0,ad song,.45744681,.54255319,.54255319,3.98154,3.98154,WEL54
WEL54D,0,0,ad speech,.047619049,.95238096,.95238096,3.0025547,3.0025547,WEL54
WEL54A,1,1,id song,.91791046,.082089551,.91791046,3.030875,3.030875,WEL54
WEL54B,0,1,id speech,.93277311,.067226894,.93277311,3.1918454,3.1918454,WEL54
WEL55C,1,0,ad song,.75,.25,.25,2.9644001,2.9644001,WEL55
WEL55D,0,0,ad speech,.099009901,.90099013,.90099013,3.5414,3.5414,WEL55
WEL55A,1,1,id song,.94814813,.05185185,.94814813,2.1959062,2.1959062,WEL55
WEL55B,0,1,id speech,.89583331,.10416666,.89583331,3.4776073,3.4776073,WEL55
WEL56C,1,0,ad song,.96428573,.035714287,.035714287,3.29425,3.29425,WEL56
WEL56D,0,0,ad speech,.23170732,.76829267,.76829267,4.1068873,4.1068873,WEL56
WEL56A,1,1,id song,.85858583,.14141414,.85858583,2.174439,2.174439,WEL56
WEL56B,0,1,id speech,.92799997,.071999997,.92799997,3.0966842,3.0966842,WEL56
WEL57C,1,0,ad song,.79411763,.20588236,.20588236,2.4446001,2.4446001,WEL57
WEL57D,0,0,ad speech,.11764706,.88235295,.88235295,3.4765506,3.4765506,WEL57
WEL57A,1,1,id song,.91970801,.080291972,.91970801,2.0438454,2.0438454,WEL57
WEL57B,0,1,id speech,.77981651,.22018349,.77981651,4.0875177,4.0875177,WEL57
