id,feat,id_site,id_person,ids,infantdir,song,z
USD21A,Attack Curve Slope (Median),USD,21,1,Infant-directed,Song,-.0158807890978189
USD21A,Inharmonicity,USD,21,1,Infant-directed,Song,-.4026638567447662
USD21A,Energy Roll-off (85th %ile),USD,21,1,Infant-directed,Song,1.260003805160522
USD21A,Roughness (IQR),USD,21,1,Infant-directed,Song,-.536540687084198
USD21A,Roughness (Median),USD,21,1,Infant-directed,Song,-.481229841709137
USD21A,nPVI (per phrase),USD,21,1,Infant-directed,Song,1.094111089108448
USD21A,nPVI (per recording),USD,21,1,Infant-directed,Song,-.1328469107424141
USD21A,Pitch (IQR),USD,21,1,Infant-directed,Song,.2399936277120431
USD21A,Pitch (Median),USD,21,1,Infant-directed,Song,1.842367442039354
USD21A,Pitch Rate (Whole),USD,21,1,Infant-directed,Song,-.628721296787262
USD21A,Pitch Space (IQR),USD,21,1,Infant-directed,Song,-.356850266456604
USD21A,Pitch Space (Median),USD,21,1,Infant-directed,Song,-.1347518265247345
USD21A,Pitch Rate (IQR),USD,21,1,Infant-directed,Song,-.6913353204727173
USD21A,Pitch Rate (Median),USD,21,1,Infant-directed,Song,-.544638454914093
USD21A,First Formant (Median),USD,21,1,Infant-directed,Song,.1304780393838882
USD21A,Intensity (IQR),USD,21,1,Infant-directed,Song,.1612559854984283
USD21A,Intensity (Median),USD,21,1,Infant-directed,Song,.1844102740287781
USD21A,Intensity Space (IQR),USD,21,1,Infant-directed,Song,.4334151744842529
USD21A,Intensity Space (Median),USD,21,1,Infant-directed,Song,-.052381694316864
USD21A,Intensity Rate (Whole),USD,21,1,Infant-directed,Song,-.7082441449165344
USD21A,Intensity Rate (IQR),USD,21,1,Infant-directed,Song,-.7273311614990234
USD21A,Intensity Rate (Median),USD,21,1,Infant-directed,Song,-.7464525699615479
USD21A,Vowel Space (IQR),USD,21,1,Infant-directed,Song,1.2065190076828
USD21A,Vowel Space (Median),USD,21,1,Infant-directed,Song,.8485292792320251
USD21A,Vowel Rate (Whole),USD,21,1,Infant-directed,Song,-.5888717174530029
USD21A,Vowel Rate (IQR),USD,21,1,Infant-directed,Song,-.420708954334259
USD21A,Vowel Rate (Median),USD,21,1,Infant-directed,Song,-.5767834782600403
USD21B,Attack Curve Slope (Median),USD,21,0,Infant-directed,Speech,-.4298267373954365
USD21B,Inharmonicity,USD,21,0,Infant-directed,Speech,.3739354312419891
USD21B,Energy Roll-off (85th %ile),USD,21,0,Infant-directed,Speech,1.145482420921326
USD21B,Roughness (IQR),USD,21,0,Infant-directed,Speech,-.4934001564979553
USD21B,Roughness (Median),USD,21,0,Infant-directed,Speech,-.4526227116584778
USD21B,nPVI (per phrase),USD,21,0,Infant-directed,Speech,1.947186279792262
USD21B,nPVI (per recording),USD,21,0,Infant-directed,Speech,1.690878644954287
USD21B,Pitch (IQR),USD,21,0,Infant-directed,Speech,1.120443466783986
USD21B,Pitch (Median),USD,21,0,Infant-directed,Speech,1.721998335908608
USD21B,Pitch Rate (Whole),USD,21,0,Infant-directed,Speech,1.128400802612305
USD21B,Pitch Space (IQR),USD,21,0,Infant-directed,Speech,-.3301419019699097
USD21B,Pitch Space (Median),USD,21,0,Infant-directed,Speech,-.6796854734420776
USD21B,Pitch Rate (IQR),USD,21,0,Infant-directed,Speech,-.2596754431724548
USD21B,Pitch Rate (Median),USD,21,0,Infant-directed,Speech,-.3456397652626038
USD21B,First Formant (Median),USD,21,0,Infant-directed,Speech,.5793916583061218
USD21B,Intensity (IQR),USD,21,0,Infant-directed,Speech,-.4001705050468445
USD21B,Intensity (Median),USD,21,0,Infant-directed,Speech,.1993761658668518
USD21B,Intensity Space (IQR),USD,21,0,Infant-directed,Speech,-.0425363481044769
USD21B,Intensity Space (Median),USD,21,0,Infant-directed,Speech,-.649153470993042
USD21B,Intensity Rate (Whole),USD,21,0,Infant-directed,Speech,.8474894165992737
USD21B,Intensity Rate (IQR),USD,21,0,Infant-directed,Speech,.9765324592590332
USD21B,Intensity Rate (Median),USD,21,0,Infant-directed,Speech,.4033105671405792
USD21B,Vowel Space (IQR),USD,21,0,Infant-directed,Speech,1.470296859741211
USD21B,Vowel Space (Median),USD,21,0,Infant-directed,Speech,-.1470334827899933
USD21B,Vowel Rate (Whole),USD,21,0,Infant-directed,Speech,1.684618473052979
USD21B,Vowel Rate (IQR),USD,21,0,Infant-directed,Speech,1.799671173095703
USD21B,Vowel Rate (Median),USD,21,0,Infant-directed,Speech,.9928560256958008
USD21C,Attack Curve Slope (Median),USD,21,0,Adult-directed,Song,2.204446397605103
USD21C,Inharmonicity,USD,21,0,Adult-directed,Song,.3623860478401184
USD21C,Energy Roll-off (85th %ile),USD,21,0,Adult-directed,Song,.6680281162261963
USD21C,Roughness (IQR),USD,21,0,Adult-directed,Song,-.4630498886108398
USD21C,Roughness (Median),USD,21,0,Adult-directed,Song,-.42363640666008
USD21C,nPVI (per phrase),USD,21,0,Adult-directed,Song,.391124405374575
USD21C,nPVI (per recording),USD,21,0,Adult-directed,Song,.2470913756605192
USD21C,Pitch (IQR),USD,21,0,Adult-directed,Song,.9644451154282537
USD21C,Pitch (Median),USD,21,0,Adult-directed,Song,.0944028903898834
USD21C,Pitch Rate (Whole),USD,21,0,Adult-directed,Song,-.7649086117744446
USD21C,Pitch Space (IQR),USD,21,0,Adult-directed,Song,-.7047271132469177
USD21C,Pitch Space (Median),USD,21,0,Adult-directed,Song,-.5595425963401794
USD21C,Pitch Rate (IQR),USD,21,0,Adult-directed,Song,-.8219465613365173
USD21C,Pitch Rate (Median),USD,21,0,Adult-directed,Song,-.7516752481460571
USD21C,First Formant (Median),USD,21,0,Adult-directed,Song,1.470816850662231
USD21C,Intensity (IQR),USD,21,0,Adult-directed,Song,-1.150342106819153
USD21C,Intensity (Median),USD,21,0,Adult-directed,Song,.3240884840488434
USD21C,Intensity Space (IQR),USD,21,0,Adult-directed,Song,-.739465057849884
USD21C,Intensity Space (Median),USD,21,0,Adult-directed,Song,-1.036248683929443
USD21C,Intensity Rate (Whole),USD,21,0,Adult-directed,Song,-.8571928739547729
USD21C,Intensity Rate (IQR),USD,21,0,Adult-directed,Song,-.9089102745056152
USD21C,Intensity Rate (Median),USD,21,0,Adult-directed,Song,-.9728427529335022
USD21C,Vowel Space (IQR),USD,21,0,Adult-directed,Song,-.8518241047859192
USD21C,Vowel Space (Median),USD,21,0,Adult-directed,Song,-.6850618720054626
USD21C,Vowel Rate (Whole),USD,21,0,Adult-directed,Song,-.8621870279312134
USD21C,Vowel Rate (IQR),USD,21,0,Adult-directed,Song,-1.004437565803528
USD21C,Vowel Rate (Median),USD,21,0,Adult-directed,Song,-.9686398506164551
USD21D,Attack Curve Slope (Median),USD,21,0,Adult-directed,Speech,2.204446397605103
USD21D,Inharmonicity,USD,21,0,Adult-directed,Speech,1.173991799354553
USD21D,Energy Roll-off (85th %ile),USD,21,0,Adult-directed,Speech,1.660282611846924
USD21D,Roughness (IQR),USD,21,0,Adult-directed,Speech,-.1699686497449875
USD21D,Roughness (Median),USD,21,0,Adult-directed,Speech,-.0960506871342659
USD21D,nPVI (per phrase),USD,21,0,Adult-directed,Speech,.9530047961362247
USD21D,nPVI (per recording),USD,21,0,Adult-directed,Speech,-.6266309765584906
USD21D,Pitch (IQR),USD,21,0,Adult-directed,Speech,-1.075597527033598
USD21D,Pitch (Median),USD,21,0,Adult-directed,Speech,-.6967046753054431
USD21D,Pitch Rate (Whole),USD,21,0,Adult-directed,Speech,.5636366605758667
USD21D,Pitch Space (IQR),USD,21,0,Adult-directed,Speech,2.564881324768066
USD21D,Pitch Space (Median),USD,21,0,Adult-directed,Speech,-.3814736604690552
USD21D,Pitch Rate (IQR),USD,21,0,Adult-directed,Speech,2.138351440429688
USD21D,Pitch Rate (Median),USD,21,0,Adult-directed,Speech,-.2787783741950989
USD21D,First Formant (Median),USD,21,0,Adult-directed,Speech,.428187221288681
USD21D,Intensity (IQR),USD,21,0,Adult-directed,Speech,-.1441022008657455
USD21D,Intensity (Median),USD,21,0,Adult-directed,Speech,-.2545788288116455
USD21D,Intensity Space (IQR),USD,21,0,Adult-directed,Speech,1.995130658149719
USD21D,Intensity Space (Median),USD,21,0,Adult-directed,Speech,1.528257131576538
USD21D,Intensity Rate (Whole),USD,21,0,Adult-directed,Speech,.2482096254825592
USD21D,Intensity Rate (IQR),USD,21,0,Adult-directed,Speech,1.048198938369751
USD21D,Intensity Rate (Median),USD,21,0,Adult-directed,Speech,.7257627844810486
USD21D,Vowel Space (IQR),USD,21,0,Adult-directed,Speech,.0993868634104729
USD21D,Vowel Space (Median),USD,21,0,Adult-directed,Speech,.2091034352779388
USD21D,Vowel Rate (Whole),USD,21,0,Adult-directed,Speech,.1302528232336044
USD21D,Vowel Rate (IQR),USD,21,0,Adult-directed,Speech,.1382416486740112
USD21D,Vowel Rate (Median),USD,21,0,Adult-directed,Speech,.1603614836931229
USD22A,Attack Curve Slope (Median),USD,22,1,Infant-directed,Song,-.1762575461394131
USD22A,Inharmonicity,USD,22,1,Infant-directed,Song,-.9083139896392822
USD22A,Energy Roll-off (85th %ile),USD,22,1,Infant-directed,Song,-1.176711559295654
USD22A,Roughness (IQR),USD,22,1,Infant-directed,Song,-.5024054646492004
USD22A,Roughness (Median),USD,22,1,Infant-directed,Song,-.4696632921695709
USD22A,nPVI (per phrase),USD,22,1,Infant-directed,Song,.9411408671792971
USD22A,nPVI (per recording),USD,22,1,Infant-directed,Song,1.188727041861167
USD22A,Pitch (IQR),USD,22,1,Infant-directed,Song,.3083567184569431
USD22A,Pitch (Median),USD,22,1,Infant-directed,Song,.3124993254531495
USD22A,Pitch Rate (Whole),USD,22,1,Infant-directed,Song,-.4146246910095215
USD22A,Pitch Space (IQR),USD,22,1,Infant-directed,Song,-.7641532421112061
USD22A,Pitch Space (Median),USD,22,1,Infant-directed,Song,-.5252160429954529
USD22A,Pitch Rate (IQR),USD,22,1,Infant-directed,Song,-.6897428035736084
USD22A,Pitch Rate (Median),USD,22,1,Infant-directed,Song,-.4360688328742981
USD22A,First Formant (Median),USD,22,1,Infant-directed,Song,.2048461735248566
USD22A,Intensity (IQR),USD,22,1,Infant-directed,Song,-.443449467420578
USD22A,Intensity (Median),USD,22,1,Infant-directed,Song,.4450600445270538
USD22A,Intensity Space (IQR),USD,22,1,Infant-directed,Song,-.7777112126350403
USD22A,Intensity Space (Median),USD,22,1,Infant-directed,Song,-.8588300347328186
USD22A,Intensity Rate (Whole),USD,22,1,Infant-directed,Song,-.4864090979099274
USD22A,Intensity Rate (IQR),USD,22,1,Infant-directed,Song,-.5974913239479065
USD22A,Intensity Rate (Median),USD,22,1,Infant-directed,Song,-.5494464635848999
USD22A,Vowel Space (IQR),USD,22,1,Infant-directed,Song,-1.051242232322693
USD22A,Vowel Space (Median),USD,22,1,Infant-directed,Song,-1.675540924072266
USD22A,Vowel Rate (Whole),USD,22,1,Infant-directed,Song,-.5655065774917603
USD22A,Vowel Rate (IQR),USD,22,1,Infant-directed,Song,-.8054401278495789
USD22A,Vowel Rate (Median),USD,22,1,Infant-directed,Song,-.8719999194145203
USD22B,Attack Curve Slope (Median),USD,22,0,Infant-directed,Speech,-.4073215974270666
USD22B,Inharmonicity,USD,22,0,Infant-directed,Speech,.8263232111930847
USD22B,Energy Roll-off (85th %ile),USD,22,0,Infant-directed,Speech,.7086617946624756
USD22B,Roughness (IQR),USD,22,0,Infant-directed,Speech,-.4829958975315094
USD22B,Roughness (Median),USD,22,0,Infant-directed,Speech,-.4867165982723236
USD22B,nPVI (per phrase),USD,22,0,Infant-directed,Speech,-1.687338287982981
USD22B,nPVI (per recording),USD,22,0,Infant-directed,Speech,-1.670247090798988
USD22B,Pitch (IQR),USD,22,0,Infant-directed,Speech,.3222417857225553
USD22B,Pitch (Median),USD,22,0,Infant-directed,Speech,.7252763405285239
USD22B,Pitch Rate (Whole),USD,22,0,Infant-directed,Speech,.0660465806722641
USD22B,Pitch Space (IQR),USD,22,0,Infant-directed,Speech,.0868429839611053
USD22B,Pitch Space (Median),USD,22,0,Infant-directed,Speech,-.2205680757761002
USD22B,Pitch Rate (IQR),USD,22,0,Infant-directed,Speech,-.3679765164852142
USD22B,Pitch Rate (Median),USD,22,0,Infant-directed,Speech,-.4252714216709137
USD22B,First Formant (Median),USD,22,0,Infant-directed,Speech,1.146966576576233
USD22B,Intensity (IQR),USD,22,0,Infant-directed,Speech,.5760143995285034
USD22B,Intensity (Median),USD,22,0,Infant-directed,Speech,.0391202308237553
USD22B,Intensity Space (IQR),USD,22,0,Infant-directed,Speech,.5439037680625916
USD22B,Intensity Space (Median),USD,22,0,Infant-directed,Speech,.931485116481781
USD22B,Intensity Rate (Whole),USD,22,0,Infant-directed,Speech,-.3079642057418823
USD22B,Intensity Rate (IQR),USD,22,0,Infant-directed,Speech,-.1797555685043335
USD22B,Intensity Rate (Median),USD,22,0,Infant-directed,Speech,.01797029748559
USD22B,Vowel Space (IQR),USD,22,0,Infant-directed,Speech,1.240821480751038
USD22B,Vowel Space (Median),USD,22,0,Infant-directed,Speech,1.062131404876709
USD22B,Vowel Rate (Whole),USD,22,0,Infant-directed,Speech,-.2621650695800781
USD22B,Vowel Rate (IQR),USD,22,0,Infant-directed,Speech,-.2420176416635513
USD22B,Vowel Rate (Median),USD,22,0,Infant-directed,Speech,-.0032925386913121
USD22C,Attack Curve Slope (Median),USD,22,0,Adult-directed,Song,-.3104928415044222
USD22C,Inharmonicity,USD,22,0,Adult-directed,Song,-.5729256272315979
USD22C,Energy Roll-off (85th %ile),USD,22,0,Adult-directed,Song,-.7273469567298889
USD22C,Roughness (IQR),USD,22,0,Adult-directed,Song,-.4992708265781403
USD22C,Roughness (Median),USD,22,0,Adult-directed,Song,-.4309144020080566
USD22C,nPVI (per phrase),USD,22,0,Adult-directed,Song,1.947186279792262
USD22C,nPVI (per recording),USD,22,0,Adult-directed,Song,1.9728953625576
USD22C,Pitch (IQR),USD,22,0,Adult-directed,Song,-.1247359807349434
USD22C,Pitch (Median),USD,22,0,Adult-directed,Song,-.2269361783080352
USD22C,Pitch Rate (Whole),USD,22,0,Adult-directed,Song,-.9980334639549255
USD22C,Pitch Space (IQR),USD,22,0,Adult-directed,Song,-1.03157103061676
USD22C,Pitch Space (Median),USD,22,0,Adult-directed,Song,-1.003641963005066
USD22C,Pitch Rate (IQR),USD,22,0,Adult-directed,Song,-.8587578535079956
USD22C,Pitch Rate (Median),USD,22,0,Adult-directed,Song,-.792921245098114
USD22C,First Formant (Median),USD,22,0,Adult-directed,Song,1.32942271232605
USD22C,Intensity (IQR),USD,22,0,Adult-directed,Song,-1.567865371704102
USD22C,Intensity (Median),USD,22,0,Adult-directed,Song,.5785027146339417
USD22C,Intensity Space (IQR),USD,22,0,Adult-directed,Song,-1.277035117149353
USD22C,Intensity Space (Median),USD,22,0,Adult-directed,Song,-1.552375793457031
USD22C,Intensity Rate (Whole),USD,22,0,Adult-directed,Song,-.8393055200576782
USD22C,Intensity Rate (IQR),USD,22,0,Adult-directed,Song,-.8612666130065918
USD22C,Intensity Rate (Median),USD,22,0,Adult-directed,Song,-1.013187527656555
USD22C,Vowel Space (IQR),USD,22,0,Adult-directed,Song,-1.417642593383789
USD22C,Vowel Space (Median),USD,22,0,Adult-directed,Song,-1.675540924072266
USD22C,Vowel Rate (Whole),USD,22,0,Adult-directed,Song,-.8439066410064697
USD22C,Vowel Rate (IQR),USD,22,0,Adult-directed,Song,-.953278124332428
USD22C,Vowel Rate (Median),USD,22,0,Adult-directed,Song,-1.095349192619324
USD22D,Attack Curve Slope (Median),USD,22,0,Adult-directed,Speech,1.524661852482591
USD22D,Inharmonicity,USD,22,0,Adult-directed,Speech,.8404780626296997
USD22D,Energy Roll-off (85th %ile),USD,22,0,Adult-directed,Speech,1.383441567420959
USD22D,Roughness (IQR),USD,22,0,Adult-directed,Speech,-.2702354788780212
USD22D,Roughness (Median),USD,22,0,Adult-directed,Speech,-.2193421870470047
USD22D,nPVI (per phrase),USD,22,0,Adult-directed,Speech,.0847927271037021
USD22D,nPVI (per recording),USD,22,0,Adult-directed,Speech,-.3671696092191451
USD22D,Pitch (IQR),USD,22,0,Adult-directed,Speech,-.7153445249727928
USD22D,Pitch (Median),USD,22,0,Adult-directed,Speech,-.9316373036699557
USD22D,Pitch Rate (Whole),USD,22,0,Adult-directed,Speech,-.7622072696685791
USD22D,Pitch Space (IQR),USD,22,0,Adult-directed,Speech,-.2864068448543549
USD22D,Pitch Space (Median),USD,22,0,Adult-directed,Speech,-.5981599092483521
USD22D,Pitch Rate (IQR),USD,22,0,Adult-directed,Speech,-.6681444048881531
USD22D,Pitch Rate (Median),USD,22,0,Adult-directed,Speech,-.7397788763046265
USD22D,First Formant (Median),USD,22,0,Adult-directed,Speech,.1206088960170746
USD22D,Intensity (IQR),USD,22,0,Adult-directed,Speech,.3235525488853455
USD22D,Intensity (Median),USD,22,0,Adult-directed,Speech,.0235311295837164
USD22D,Intensity Space (IQR),USD,22,0,Adult-directed,Speech,1.240832567214966
USD22D,Intensity Space (Median),USD,22,0,Adult-directed,Speech,.1572948694229126
USD22D,Intensity Rate (Whole),USD,22,0,Adult-directed,Speech,-.8106923699378967
USD22D,Intensity Rate (IQR),USD,22,0,Adult-directed,Speech,-.7334047555923462
USD22D,Intensity Rate (Median),USD,22,0,Adult-directed,Speech,-.6744627356529236
USD22D,Vowel Space (IQR),USD,22,0,Adult-directed,Speech,-.9199005365371704
USD22D,Vowel Space (Median),USD,22,0,Adult-directed,Speech,-.7692375779151917
USD22D,Vowel Rate (Whole),USD,22,0,Adult-directed,Speech,-1.00576114654541
USD22D,Vowel Rate (IQR),USD,22,0,Adult-directed,Speech,-1.070442914962769
USD22D,Vowel Rate (Median),USD,22,0,Adult-directed,Speech,-1.017720699310303
USD23A,Attack Curve Slope (Median),USD,23,1,Infant-directed,Song,-.8149013078037983
USD23A,Inharmonicity,USD,23,1,Infant-directed,Song,-2.17435359954834
USD23A,Energy Roll-off (85th %ile),USD,23,1,Infant-directed,Song,-.7175011038780212
USD23A,Roughness (IQR),USD,23,1,Infant-directed,Song,-.5912718176841736
USD23A,Roughness (Median),USD,23,1,Infant-directed,Song,-.5136721134185791
USD23A,nPVI (per phrase),USD,23,1,Infant-directed,Song,.4785474968153701
USD23A,nPVI (per recording),USD,23,1,Infant-directed,Song,1.295913485863782
USD23A,Pitch (IQR),USD,23,1,Infant-directed,Song,1.178866973857874
USD23A,Pitch (Median),USD,23,1,Infant-directed,Song,1.842367442039354
USD23A,Pitch Rate (Whole),USD,23,1,Infant-directed,Song,-.9237533807754517
USD23A,Pitch Space (IQR),USD,23,1,Infant-directed,Song,-.6432977914810181
USD23A,Pitch Space (Median),USD,23,1,Infant-directed,Song,-.0789711773395538
USD23A,Pitch Rate (IQR),USD,23,1,Infant-directed,Song,-.8185631036758423
USD23A,Pitch Rate (Median),USD,23,1,Infant-directed,Song,-.5925145745277405
USD23A,First Formant (Median),USD,23,1,Infant-directed,Song,-.8041822910308838
USD23A,Intensity (IQR),USD,23,1,Infant-directed,Song,-.3809353709220886
USD23A,Intensity (Median),USD,23,1,Infant-directed,Song,1.015621662139893
USD23A,Intensity Space (IQR),USD,23,1,Infant-directed,Song,-1.321655511856079
USD23A,Intensity Space (Median),USD,23,1,Infant-directed,Song,-1.294312238693237
USD23A,Intensity Rate (Whole),USD,23,1,Infant-directed,Song,-.943778932094574
USD23A,Intensity Rate (IQR),USD,23,1,Infant-directed,Song,-1.048089981079102
USD23A,Intensity Rate (Median),USD,23,1,Infant-directed,Song,-1.042034149169922
USD23A,Vowel Space (IQR),USD,23,1,Infant-directed,Song,-.663496732711792
USD23A,Vowel Space (Median),USD,23,1,Infant-directed,Song,-.9281580448150635
USD23A,Vowel Rate (Whole),USD,23,1,Infant-directed,Song,-.8976905941963196
USD23A,Vowel Rate (IQR),USD,23,1,Infant-directed,Song,-.9370580911636353
USD23A,Vowel Rate (Median),USD,23,1,Infant-directed,Song,-.9926536679267883
USD23B,Attack Curve Slope (Median),USD,23,0,Infant-directed,Speech,-.8930778158470137
USD23B,Inharmonicity,USD,23,0,Infant-directed,Speech,1.477480292320251
USD23B,Energy Roll-off (85th %ile),USD,23,0,Infant-directed,Speech,1.006016492843628
USD23B,Roughness (IQR),USD,23,0,Infant-directed,Speech,-.5447676777839661
USD23B,Roughness (Median),USD,23,0,Infant-directed,Speech,-.4975883662700653
USD23B,nPVI (per phrase),USD,23,0,Infant-directed,Speech,-.2635600145386637
USD23B,nPVI (per recording),USD,23,0,Infant-directed,Speech,.5839591186889721
USD23B,Pitch (IQR),USD,23,0,Infant-directed,Speech,2.012805631324241
USD23B,Pitch (Median),USD,23,0,Infant-directed,Speech,.8646103540560773
USD23B,Pitch Rate (Whole),USD,23,0,Infant-directed,Speech,-.033225703984499
USD23B,Pitch Space (IQR),USD,23,0,Infant-directed,Speech,.5372132062911987
USD23B,Pitch Space (Median),USD,23,0,Infant-directed,Speech,.315783828496933
USD23B,Pitch Rate (IQR),USD,23,0,Infant-directed,Speech,-.0500782579183578
USD23B,Pitch Rate (Median),USD,23,0,Infant-directed,Speech,-.0697035118937492
USD23B,First Formant (Median),USD,23,0,Infant-directed,Speech,.3727341592311859
USD23B,Intensity (IQR),USD,23,0,Infant-directed,Speech,1.242032170295715
USD23B,Intensity (Median),USD,23,0,Infant-directed,Speech,-.3767973184585571
USD23B,Intensity Space (IQR),USD,23,0,Infant-directed,Speech,-.4844911694526672
USD23B,Intensity Space (Median),USD,23,0,Infant-directed,Speech,-.1652845442295074
USD23B,Intensity Rate (Whole),USD,23,0,Infant-directed,Speech,-.4292546212673187
USD23B,Intensity Rate (IQR),USD,23,0,Infant-directed,Speech,-.3476267457008362
USD23B,Intensity Rate (Median),USD,23,0,Infant-directed,Speech,-.2879767417907715
USD23B,Vowel Space (IQR),USD,23,0,Infant-directed,Speech,.9256678819656372
USD23B,Vowel Space (Median),USD,23,0,Infant-directed,Speech,.7776009440422058
USD23B,Vowel Rate (Whole),USD,23,0,Infant-directed,Speech,-.0851451009511948
USD23B,Vowel Rate (IQR),USD,23,0,Infant-directed,Speech,.0721103101968765
USD23B,Vowel Rate (Median),USD,23,0,Infant-directed,Speech,.0583943650126457
USD23C,Attack Curve Slope (Median),USD,23,0,Adult-directed,Song,-.9009518234953775
USD23C,Inharmonicity,USD,23,0,Adult-directed,Song,.5760959386825562
USD23C,Energy Roll-off (85th %ile),USD,23,0,Adult-directed,Song,-.7977499961853027
USD23C,Roughness (IQR),USD,23,0,Adult-directed,Song,-.5810084342956543
USD23C,Roughness (Median),USD,23,0,Adult-directed,Song,-.5045885443687439
USD23C,nPVI (per phrase),USD,23,0,Adult-directed,Song,1.947186279792262
USD23C,nPVI (per recording),USD,23,0,Adult-directed,Song,1.9728953625576
USD23C,Pitch (IQR),USD,23,0,Adult-directed,Song,1.36604982054785
USD23C,Pitch (Median),USD,23,0,Adult-directed,Song,1.842367442039354
USD23C,Pitch Rate (Whole),USD,23,0,Adult-directed,Song,-.6367874145507813
USD23C,Pitch Space (IQR),USD,23,0,Adult-directed,Song,-.4907260835170746
USD23C,Pitch Space (Median),USD,23,0,Adult-directed,Song,.279311865568161
USD23C,Pitch Rate (IQR),USD,23,0,Adult-directed,Song,-.4822575747966766
USD23C,Pitch Rate (Median),USD,23,0,Adult-directed,Song,-.1096790283918381
USD23C,First Formant (Median),USD,23,0,Adult-directed,Song,-.3515674471855164
USD23C,Intensity (IQR),USD,23,0,Adult-directed,Song,-.5336143374443054
USD23C,Intensity (Median),USD,23,0,Adult-directed,Song,1.458974838256836
USD23C,Intensity Space (IQR),USD,23,0,Adult-directed,Song,-1.402397274971008
USD23C,Intensity Space (Median),USD,23,0,Adult-directed,Song,-1.358828067779541
USD23C,Intensity Rate (Whole),USD,23,0,Adult-directed,Song,-.5561898350715637
USD23C,Intensity Rate (IQR),USD,23,0,Adult-directed,Song,-.7791405320167542
USD23C,Intensity Rate (Median),USD,23,0,Adult-directed,Song,-.7932771444320679
USD23C,Vowel Space (IQR),USD,23,0,Adult-directed,Song,-.8704813718795776
USD23C,Vowel Space (Median),USD,23,0,Adult-directed,Song,-1.668082475662231
USD23C,Vowel Rate (Whole),USD,23,0,Adult-directed,Song,-.509321928024292
USD23C,Vowel Rate (IQR),USD,23,0,Adult-directed,Song,-.3985969722270966
USD23C,Vowel Rate (Median),USD,23,0,Adult-directed,Song,-.8315886259078979
USD23D,Attack Curve Slope (Median),USD,23,0,Adult-directed,Speech,.1104390371804311
USD23D,Inharmonicity,USD,23,0,Adult-directed,Speech,-.2076747566461563
USD23D,Energy Roll-off (85th %ile),USD,23,0,Adult-directed,Speech,1.656744718551636
USD23D,Roughness (IQR),USD,23,0,Adult-directed,Speech,-.1215324103832245
USD23D,Roughness (Median),USD,23,0,Adult-directed,Speech,-.2590205371379852
USD23D,nPVI (per phrase),USD,23,0,Adult-directed,Speech,1.293933817484215
USD23D,nPVI (per recording),USD,23,0,Adult-directed,Speech,1.096936216583209
USD23D,Pitch (IQR),USD,23,0,Adult-directed,Speech,.0603223747887096
USD23D,Pitch (Median),USD,23,0,Adult-directed,Speech,.3994863241762536
USD23D,Pitch Rate (Whole),USD,23,0,Adult-directed,Speech,.4744012653827667
USD23D,Pitch Space (IQR),USD,23,0,Adult-directed,Speech,.3722889423370361
USD23D,Pitch Space (Median),USD,23,0,Adult-directed,Speech,-.3278384804725647
USD23D,Pitch Rate (IQR),USD,23,0,Adult-directed,Speech,.4501862823963165
USD23D,Pitch Rate (Median),USD,23,0,Adult-directed,Speech,-.3247133791446686
USD23D,First Formant (Median),USD,23,0,Adult-directed,Speech,.153857633471489
USD23D,Intensity (IQR),USD,23,0,Adult-directed,Speech,.3704386353492737
USD23D,Intensity (Median),USD,23,0,Adult-directed,Speech,.9869373440742493
USD23D,Intensity Space (IQR),USD,23,0,Adult-directed,Speech,1.818773746490479
USD23D,Intensity Space (Median),USD,23,0,Adult-directed,Speech,.0927788689732552
USD23D,Intensity Rate (Whole),USD,23,0,Adult-directed,Speech,.3106615841388702
USD23D,Intensity Rate (IQR),USD,23,0,Adult-directed,Speech,.9965844750404358
USD23D,Intensity Rate (Median),USD,23,0,Adult-directed,Speech,.3348338901996613
USD23D,Vowel Space (IQR),USD,23,0,Adult-directed,Speech,.3748186230659485
USD23D,Vowel Space (Median),USD,23,0,Adult-directed,Speech,.0894160345196724
USD23D,Vowel Rate (Whole),USD,23,0,Adult-directed,Speech,.1201451793313026
USD23D,Vowel Rate (IQR),USD,23,0,Adult-directed,Speech,.2210303544998169
USD23D,Vowel Rate (Median),USD,23,0,Adult-directed,Speech,.2157071679830551
USD24A,Attack Curve Slope (Median),USD,24,1,Infant-directed,Song,.1346840714883733
USD24A,Inharmonicity,USD,24,1,Infant-directed,Song,.3697947859764099
USD24A,Energy Roll-off (85th %ile),USD,24,1,Infant-directed,Song,.6667771935462952
USD24A,Roughness (IQR),USD,24,1,Infant-directed,Song,-.5856721997261047
USD24A,Roughness (Median),USD,24,1,Infant-directed,Song,-.5092232823371887
USD24A,nPVI (per phrase),USD,24,1,Infant-directed,Song,.8331144757259192
USD24A,nPVI (per recording),USD,24,1,Infant-directed,Song,1.062232896034918
USD24A,Pitch (IQR),USD,24,1,Infant-directed,Song,.1756518952462546
USD24A,Pitch (Median),USD,24,1,Infant-directed,Song,1.642848875446428
USD24A,Pitch Rate (Whole),USD,24,1,Infant-directed,Song,-.6427049040794373
USD24A,Pitch Space (IQR),USD,24,1,Infant-directed,Song,-1.074371337890625
USD24A,Pitch Space (Median),USD,24,1,Infant-directed,Song,-.9886241555213928
USD24A,Pitch Rate (IQR),USD,24,1,Infant-directed,Song,-.8890405297279358
